id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,class
4493,4314.87,4005.64,4260.0,4120.0,4335.9,4620.0,4065.13,4597.44,4194.87,4246.15,4202.05,4276.41,4608.72,4375.9,0
6157,4283.08,3997.95,4247.69,4122.56,4329.23,4615.38,4069.74,4603.08,4189.74,4211.79,4181.54,4267.69,4582.56,4352.31,1
862,4280.0,3958.97,4230.26,4104.1,4323.08,4614.36,4071.79,4604.62,4194.87,4228.72,4179.49,4268.72,4612.82,4362.05,1
696,4338.97,4035.38,4294.87,4137.95,4361.54,4647.18,4090.77,4639.49,4223.08,4263.59,4240.51,4305.64,4641.54,4394.36,0
4056,4306.15,4048.72,4260.0,4125.13,4351.28,4630.77,4081.54,4613.33,4209.74,4229.23,4208.72,4279.49,4617.95,4370.77,0
3152,4295.9,4004.62,4249.23,4112.82,4341.54,4577.95,4095.38,4624.62,4205.64,4235.38,4203.59,4274.36,4596.41,4343.59,0
4890,4265.64,3981.03,4242.56,4121.03,4318.97,4613.85,4055.9,4603.08,4181.03,4213.33,4185.64,4265.13,4589.23,4331.28,0
36,4307.69,4007.18,4245.64,4120.51,4340.0,4632.31,4084.62,4603.08,4188.72,4237.44,4197.95,4282.56,4607.18,4380.51,0
7258,4284.62,3974.87,4250.77,4108.72,4330.26,4604.1,4035.9,4590.77,4177.44,4218.46,4190.26,4254.87,4588.72,4346.67,0
5463,4299.49,3996.92,4260.51,4113.33,4344.62,4619.49,4050.26,4617.95,4205.64,4243.08,4208.21,4282.56,4607.69,4360.51,1
4230,4295.9,3988.21,4263.08,4118.97,4341.54,4624.1,4066.15,4625.13,4222.05,4244.1,4211.79,4276.92,4628.21,4364.1,0
3704,4271.28,4008.72,4255.9,4123.59,4331.79,4623.59,4064.62,4604.62,4189.23,4224.62,4182.56,4269.74,4584.1,4332.82,0
3163,4306.67,3997.95,4247.18,4122.56,4336.92,4584.1,4094.36,4620.51,4202.56,4226.15,4193.85,4254.36,4606.15,4369.74,0
678,4422.05,4131.79,4301.54,4163.59,4345.13,4604.1,4054.87,4580.0,4183.08,4213.33,4216.92,4305.13,4640.0,4451.79,1
4711,4400.51,4035.9,4264.62,4137.44,4322.56,4598.97,4062.05,4585.64,4169.74,4223.59,4189.23,4301.03,4687.69,4467.69,0
4696,4296.41,4007.69,4262.56,4119.49,4331.28,4611.28,4052.82,4611.79,4184.62,4213.85,4195.9,4272.82,4567.18,4348.72,1
3769,4291.79,4059.49,4260.0,4138.97,4347.18,4616.41,4045.13,4603.59,4183.08,4196.92,4167.69,4262.05,4567.18,4323.08,0
1003,4291.79,3998.97,4260.0,4115.9,4337.44,4613.33,4071.28,4616.41,4206.67,4236.41,4204.62,4284.1,4629.74,4365.13,1
6853,4296.92,3995.9,4244.1,4108.21,4338.46,4618.46,4052.82,4604.1,4203.08,4235.38,4179.49,4267.18,4608.21,4355.9,0
7247,4304.62,4055.9,4263.59,4138.46,4358.46,4630.77,4071.28,4602.56,4209.23,4225.13,4197.44,4276.92,4616.92,4359.49,0
2472,4298.97,4041.54,4265.13,4119.49,4349.23,4628.72,4073.85,4601.03,4202.05,4218.97,4204.62,4277.95,4604.62,4348.21,0
4322,4286.67,3988.72,4262.05,4113.85,4343.59,4622.56,4075.38,4622.05,4196.92,4226.67,4213.85,4275.9,4614.87,4347.69,0
1011,4278.97,3995.9,4242.05,4109.74,4327.69,4602.05,4043.59,4597.44,4189.23,4223.59,4191.79,4262.56,4615.9,4334.87,1
730,4298.97,4012.31,4263.59,4123.08,4337.95,4625.64,4065.13,4617.44,4202.05,4226.15,4208.21,4273.85,4619.49,4363.08,1
5895,4303.59,4001.03,4265.13,4113.85,4320.0,4606.15,4044.62,4614.87,4204.1,4222.05,4195.38,4275.9,4569.23,4352.82,1
8525,4283.08,3999.49,4263.08,4108.72,4330.26,4610.26,4071.79,4619.49,4207.69,4230.77,4210.77,4282.56,4606.15,4364.1,1
1626,4386.67,4063.08,4294.36,4138.46,4334.87,4623.59,4074.36,4627.18,4204.1,4230.26,4221.54,4305.64,4609.74,4435.38,0
6507,4323.08,4003.08,4275.9,4136.92,4343.08,4599.49,4068.72,4583.59,4179.49,4226.67,4215.38,4289.74,4620.0,4368.72,0
4947,4261.03,3971.79,4242.56,4091.28,4340.51,4621.03,4064.62,4621.03,4209.23,4230.77,4185.64,4262.05,4588.72,4323.08,0
6560,4284.62,4030.26,4255.38,4125.13,4332.82,4606.67,4056.92,4596.92,4176.41,4211.79,4196.92,4271.28,4608.21,4342.05,0
4014,4359.49,3986.15,4295.38,4137.95,4357.44,4635.9,4090.77,4622.05,4217.95,4262.05,4220.51,4302.56,4634.36,4413.85,1
1885,4283.59,4015.9,4265.13,4137.95,4354.87,4618.46,4075.9,4604.1,4186.15,4213.85,4190.26,4261.54,4598.97,4336.41,0
6870,4292.31,4018.97,4267.18,4138.46,4347.69,4628.72,4085.64,4617.44,4201.03,4231.28,4197.44,4257.95,4587.18,4352.82,1
3584,4298.46,4018.46,4267.18,4118.97,4341.03,4616.41,4070.26,4613.33,4213.85,4237.44,4214.36,4287.18,4607.69,4357.95,0
5557,4281.54,4003.59,4248.72,4096.92,4343.59,4615.9,4103.08,4621.03,4212.31,4227.18,4193.85,4284.1,4620.51,4349.74,1
5016,4304.1,3994.87,4265.13,4102.05,4341.54,4618.97,4094.36,4621.54,4202.05,4224.62,4176.41,4289.74,4620.0,4363.08,1
7367,4319.49,4008.21,4274.36,4135.38,4324.62,4601.03,4055.9,4605.13,4181.03,4216.92,4189.74,4280.51,4584.62,4367.18,1
815,4306.15,4000.51,4259.49,4121.03,4330.26,4584.1,4085.64,4607.18,4185.13,4216.92,4200.0,4263.08,4611.28,4369.23,0
7773,4340.0,4022.56,4261.03,4122.56,4341.03,4621.03,4066.15,4588.72,4182.56,4238.46,4205.13,4282.56,4615.9,4394.87,0
3736,4214.36,3977.95,4231.28,4121.54,4333.85,4616.41,4072.82,4600.0,4188.72,4192.82,4141.03,4244.1,4525.64,4277.44,1
991,4407.69,4052.31,4278.46,4132.31,4333.85,4614.87,4059.49,4613.85,4203.08,4234.87,4237.44,4306.67,4675.9,4476.92,0
8246,4294.87,3999.49,4257.95,4124.1,4332.31,4617.44,4078.46,4613.85,4209.74,4229.74,4202.56,4274.87,4605.64,4342.56,0
584,4282.05,3991.28,4263.08,4106.67,4337.95,4619.49,4067.69,4615.38,4203.59,4225.13,4198.97,4273.85,4595.38,4335.9,0
6471,4477.44,4155.38,4294.36,4184.62,4341.03,4587.18,4070.26,4613.33,4198.46,4229.74,4254.87,4331.79,4697.44,4500.0,0
2317,4302.56,3988.21,4258.97,4099.49,4340.51,4617.95,4099.49,4617.95,4210.26,4223.08,4171.79,4298.97,4621.54,4370.26,1
3147,4251.28,4038.46,4260.0,4150.26,4377.44,4641.03,4085.64,4628.72,4211.79,4226.67,4188.21,4261.03,4588.72,4303.08,0
4864,4312.31,4016.92,4265.13,4116.92,4347.69,4615.38,4063.59,4620.51,4200.0,4237.44,4209.74,4287.69,4616.92,4372.82,1
7546,4299.49,4054.36,4267.18,4135.9,4354.36,4630.77,4077.95,4621.03,4210.77,4233.33,4191.28,4278.46,4608.21,4347.69,0
3214,4342.56,4045.13,4267.69,4151.79,4336.41,4609.74,4055.9,4591.28,4186.15,4215.38,4198.46,4282.56,4611.28,4394.87,1
8811,4331.28,4048.72,4276.41,4116.41,4349.23,4631.79,4112.82,4637.44,4225.13,4241.03,4228.21,4297.44,4633.33,4388.72,1
395,4435.9,4111.79,4312.31,4169.23,4348.21,4608.72,4053.85,4585.13,4186.15,4219.49,4236.41,4304.1,4672.82,4471.79,1
79,4290.26,3992.82,4261.54,4109.74,4340.0,4622.05,4046.15,4615.9,4193.33,4227.18,4204.62,4267.18,4592.31,4352.82,0
71,4305.64,4018.46,4279.49,4155.38,4340.0,4612.31,4049.23,4606.67,4201.54,4233.33,4217.95,4286.67,4610.77,4366.67,1
5645,4298.46,4003.08,4263.59,4109.23,4328.72,4603.08,4054.36,4615.38,4202.05,4226.67,4186.67,4275.9,4605.64,4356.41,1
6796,4301.54,4021.03,4256.41,4124.1,4353.33,4571.28,4087.18,4608.72,4194.36,4237.44,4212.31,4283.08,4602.56,4357.44,0
5634,4278.46,3983.59,4260.0,4118.97,4322.05,4601.54,4042.56,4614.87,4175.9,4208.21,4195.9,4271.79,4580.0,4347.69,1
5555,4279.49,4024.1,4244.62,4110.26,4334.87,4616.41,4060.51,4606.15,4188.72,4222.05,4205.13,4267.69,4609.23,4348.21,0
8832,4227.69,4051.28,4248.72,4143.08,4339.49,4612.82,4047.69,4586.15,4165.64,4196.41,4141.54,4236.92,4513.33,4264.62,0
8568,4289.74,3999.49,4260.51,4117.44,4345.13,4622.56,4055.38,4610.26,4191.79,4221.54,4168.72,4271.28,4598.46,4350.77,1
433,4280.51,3998.46,4250.77,4120.51,4334.87,4616.92,4043.59,4610.26,4192.31,4219.49,4183.59,4259.49,4598.46,4335.38,0
8580,4296.92,4002.56,4262.05,4125.64,4337.95,4631.79,4067.69,4610.26,4195.9,4240.51,4216.92,4285.64,4620.0,4367.69,0
8411,4297.44,3994.87,4278.97,4115.38,4351.28,4626.67,4104.62,4629.74,4209.74,4232.82,4210.26,4280.51,4598.46,4372.31,1
2707,4281.54,3974.87,4239.49,4119.49,4330.26,4608.72,4057.44,4612.31,4194.87,4223.08,4191.28,4262.56,4591.79,4338.46,0
450,4293.85,3971.79,4263.59,4103.59,4340.0,4625.13,4071.28,4622.05,4209.74,4239.49,4210.26,4284.1,4631.28,4372.82,0
4432,4327.69,4027.18,4293.33,4138.46,4372.82,4649.23,4103.59,4662.56,4246.67,4269.23,4232.31,4307.18,4651.28,4402.05,1
5125,4287.18,4016.92,4259.49,4106.15,4329.74,4620.0,4083.59,4612.31,4201.03,4218.46,4186.67,4273.33,4581.03,4352.82,0
7708,4269.74,3991.28,4260.51,4107.69,4339.49,4620.0,4080.0,4611.79,4200.51,4221.03,4203.08,4267.18,4586.15,4347.69,1
6149,4271.28,3983.59,4246.67,4105.64,4333.85,4601.54,4050.26,4624.1,4212.31,4215.9,4206.15,4276.41,4585.64,4343.59,1
5353,4329.74,3986.67,4283.59,4121.54,4337.44,4620.0,4086.67,4607.18,4197.95,4249.23,4219.49,4300.51,4626.15,4387.18,1
5658,4278.97,4024.62,4252.31,4119.49,4338.97,4623.08,4054.87,4603.08,4185.64,4226.67,4196.92,4267.69,4612.31,4340.0,1
3751,4282.56,3981.03,4267.18,4109.23,4340.51,4625.64,4072.31,4627.69,4206.67,4235.9,4211.28,4285.64,4613.33,4353.33,0
3970,4290.77,4014.87,4264.62,4129.23,4347.69,4620.0,4080.51,4608.21,4182.05,4208.72,4191.28,4260.51,4583.59,4353.85,1
4375,4283.08,3974.36,4250.26,4106.67,4333.33,4606.67,4040.51,4588.72,4172.82,4213.85,4192.31,4256.41,4591.28,4341.03,0
3055,4258.97,4009.74,4220.51,4102.05,4340.0,4602.56,4056.41,4613.33,4190.77,4221.54,4181.54,4251.79,4564.62,4323.08,0
7717,4270.26,4047.18,4260.51,4128.72,4342.56,4624.62,4078.97,4606.67,4200.51,4218.97,4179.49,4254.36,4550.26,4302.56,1
908,4289.23,3975.9,4266.67,4105.13,4325.64,4599.49,4093.33,4615.9,4200.51,4226.67,4210.26,4285.64,4624.62,4380.51,1
8355,4366.15,4074.36,4338.46,4189.74,4393.33,4691.79,4117.95,4672.31,4253.85,4295.38,4266.15,4338.97,4668.21,4423.59,0
3581,4427.69,4103.59,4316.92,4173.85,4349.74,4607.69,4054.36,4575.38,4178.97,4211.28,4228.72,4312.31,4667.69,4464.62,1
5400,4283.08,3994.36,4262.05,4106.67,4336.41,4621.54,4074.87,4617.44,4192.31,4226.67,4201.03,4271.79,4586.15,4345.13,0
2518,4228.72,4023.08,4215.38,4105.13,4330.26,4614.87,4058.46,4605.13,4180.0,4195.38,4163.08,4239.49,4548.21,4284.62,0
7806,4294.36,4012.82,4270.26,4136.41,4341.03,4623.59,4088.21,4610.77,4212.82,4245.64,4203.59,4279.49,4606.15,4351.28,1
8258,4255.9,4014.87,4238.46,4122.05,4340.0,4593.33,4046.15,4603.59,4177.95,4215.9,4180.0,4257.95,4558.46,4309.23,0
5905,4282.05,4005.64,4249.23,4122.05,4329.23,4613.85,4045.64,4602.56,4197.44,4218.97,4191.79,4266.15,4610.77,4342.56,1
1718,4281.54,3984.1,4245.13,4098.46,4330.77,4614.87,4045.13,4609.23,4187.69,4224.62,4202.56,4256.92,4591.28,4342.56,0
5444,4288.21,4023.59,4245.64,4123.08,4348.72,4617.95,4065.64,4615.38,4192.82,4227.69,4192.31,4248.72,4581.54,4353.33,1
5098,4317.44,4023.08,4296.41,4167.69,4372.82,4646.15,4099.49,4641.03,4223.59,4240.51,4206.67,4298.97,4626.67,4377.95,1
780,4296.92,4024.62,4247.18,4121.54,4346.15,4620.51,4090.26,4597.95,4203.59,4226.67,4193.85,4268.72,4591.28,4345.13,0
6085,4277.44,3993.33,4256.41,4110.26,4343.08,4625.13,4094.87,4613.33,4192.82,4231.79,4208.21,4266.15,4591.79,4353.33,1
8364,4283.59,3951.79,4228.72,4084.62,4330.26,4603.59,4075.38,4613.33,4195.38,4237.95,4192.82,4262.56,4581.54,4334.87,1
6005,4304.62,3993.85,4264.1,4122.56,4346.67,4635.9,4059.49,4627.18,4206.15,4250.26,4224.1,4288.21,4620.51,4362.56,0
3347,4326.67,4038.97,4280.51,4148.72,4334.36,4604.1,4066.67,4620.51,4204.62,4232.31,4200.51,4291.79,4621.03,4384.1,0
762,4275.38,3979.49,4247.18,4106.67,4331.28,4616.41,4059.49,4627.18,4197.95,4233.85,4208.21,4270.77,4582.56,4338.46,1
8536,4297.44,4017.95,4266.15,4129.74,4343.59,4624.62,4100.0,4613.85,4210.26,4245.13,4197.95,4270.26,4597.95,4334.36,1
6139,4282.56,4015.38,4242.05,4111.28,4333.33,4605.64,4064.62,4625.13,4193.85,4214.36,4192.82,4254.87,4594.36,4331.79,0
5327,4284.1,4005.13,4248.72,4117.95,4336.92,4617.44,4075.38,4590.26,4186.67,4231.79,4190.26,4271.28,4592.31,4340.51,1
939,4290.26,4003.59,4260.0,4115.38,4332.82,4610.77,4055.38,4614.36,4189.23,4220.0,4194.36,4273.85,4570.26,4351.28,1
4808,4301.03,4052.82,4248.21,4121.54,4355.38,4630.26,4063.08,4602.05,4203.59,4231.28,4201.54,4266.67,4617.44,4355.38,0
500,4231.79,4050.77,4249.23,4144.62,4343.59,4612.31,4053.85,4591.79,4179.49,4201.54,4137.44,4236.41,4505.13,4264.62,0
7339,4275.9,3991.79,4251.79,4112.31,4328.21,4614.87,4042.05,4613.33,4196.41,4218.97,4179.49,4258.97,4594.87,4335.9,0
272,4275.9,4026.67,4263.08,4126.67,4334.87,4615.38,4074.36,4622.05,4197.95,4217.95,4184.1,4272.31,4549.23,4327.18,0
3820,4274.36,4015.38,4250.77,4109.23,4334.36,4607.69,4043.59,4602.56,4185.64,4225.64,4192.82,4266.15,4608.72,4343.08,1
7823,4288.21,4017.95,4264.62,4133.85,4327.18,4617.95,4064.62,4596.92,4188.72,4224.62,4185.64,4271.28,4592.82,4346.67,0
4166,4303.08,3967.69,4265.13,4096.92,4318.97,4605.64,4074.36,4633.33,4206.67,4235.38,4205.13,4284.1,4589.23,4372.82,1
7463,4309.23,4001.54,4280.0,4121.03,4352.31,4634.36,4093.85,4627.18,4201.54,4226.15,4202.05,4282.05,4604.1,4382.05,1
7925,4291.79,3974.36,4250.26,4110.26,4339.49,4603.59,4061.54,4601.54,4183.59,4223.08,4190.77,4273.33,4592.82,4347.69,1
4945,4312.82,4060.51,4267.69,4135.38,4355.9,4631.28,4075.9,4612.31,4204.1,4226.67,4201.54,4275.38,4614.36,4366.67,0
6955,4361.03,4062.05,4325.64,4183.59,4378.46,4681.54,4115.38,4664.1,4241.54,4279.49,4257.95,4330.26,4663.59,4411.28,0
3035,4266.15,4009.23,4247.18,4122.56,4344.62,4623.59,4058.46,4599.49,4189.74,4236.41,4188.72,4258.46,4591.79,4320.51,0
6212,4426.15,4122.56,4300.51,4168.21,4345.13,4611.28,4054.36,4585.13,4190.26,4216.92,4222.05,4303.59,4655.38,4457.44,1
366,4280.51,3961.03,4249.23,4096.92,4338.97,4617.95,4043.59,4616.92,4196.92,4231.28,4206.15,4264.62,4592.31,4347.18,0
4481,4292.31,4016.92,4260.0,4124.62,4345.64,4628.21,4100.51,4618.97,4208.21,4220.51,4187.18,4270.77,4575.9,4343.08,0
2706,4434.87,4109.74,4315.38,4168.72,4349.23,4620.0,4065.64,4593.85,4195.9,4220.51,4224.1,4309.23,4667.69,4471.79,1
3239,4295.38,4035.38,4253.85,4131.79,4330.77,4580.0,4082.05,4601.03,4185.13,4217.44,4167.18,4280.51,4593.85,4352.82,0
8815,4315.38,4008.21,4281.54,4125.13,4348.21,4624.62,4058.97,4605.64,4189.74,4235.9,4181.03,4282.56,4607.18,4367.18,0
6417,4270.26,3997.44,4262.56,4121.03,4342.05,4614.87,4064.62,4614.36,4192.31,4215.9,4190.77,4263.08,4584.62,4332.31,0
5132,4285.13,3993.85,4258.46,4102.05,4328.72,4617.44,4052.31,4616.41,4197.44,4232.31,4196.41,4272.82,4597.44,4352.31,1
8109,4311.79,4030.26,4263.59,4124.62,4350.26,4631.79,4098.46,4617.95,4218.46,4237.95,4209.74,4288.21,4604.62,4358.97,0
2955,4270.26,3986.15,4255.38,4112.82,4327.69,4597.44,4036.92,4609.74,4189.74,4219.49,4197.44,4272.82,4596.41,4337.95,1
6442,4297.95,4005.64,4266.67,4102.05,4343.08,4626.67,4085.13,4623.59,4195.9,4224.62,4207.18,4284.62,4597.95,4371.79,0
5973,4310.77,3976.92,4250.26,4090.26,4334.36,4616.92,4101.03,4626.67,4195.9,4218.97,4163.59,4288.72,4610.77,4368.72,1
6318,4248.72,3971.79,4245.64,4107.18,4328.72,4609.74,4056.92,4610.77,4193.85,4203.59,4163.59,4254.36,4564.62,4309.23,0
448,4277.44,4033.85,4253.85,4117.95,4345.13,4621.03,4044.62,4598.97,4190.77,4235.38,4207.18,4265.13,4625.64,4343.59,1
7314,4279.49,4001.54,4246.15,4109.23,4332.31,4619.49,4061.54,4612.31,4191.28,4232.31,4207.18,4273.33,4609.74,4352.31,0
5765,4285.13,3989.23,4268.21,4086.67,4331.28,4621.03,4086.15,4630.26,4208.21,4243.08,4213.85,4284.62,4604.1,4361.54,0
4097,4287.18,3975.38,4273.85,4107.18,4329.23,4605.13,4050.26,4607.69,4189.74,4222.05,4191.28,4263.59,4591.79,4352.31,0
8242,4288.72,4016.92,4260.51,4104.62,4335.9,4617.44,4054.36,4615.38,4193.85,4230.77,4191.28,4267.18,4576.41,4347.69,1
270,4313.85,4032.82,4281.54,4143.59,4368.21,4641.54,4093.33,4672.82,4210.77,4233.33,4221.54,4296.92,4609.74,4350.26,0
590,4300.51,4008.72,4257.44,4101.03,4343.59,4622.05,4077.44,4618.46,4213.33,4240.0,4205.13,4272.31,4596.41,4352.31,0
6398,4287.69,3987.69,4263.59,4103.08,4323.59,4606.15,4054.36,4610.26,4192.82,4226.67,4193.33,4272.31,4592.82,4350.77,1
5574,4298.46,4023.08,4245.64,4112.82,4332.82,4601.54,4076.41,4607.18,4193.85,4224.1,4189.23,4272.82,4602.56,4354.87,0
320,4287.69,4007.18,4261.03,4109.74,4351.28,4636.41,4078.46,4618.97,4213.85,4242.05,4205.64,4275.9,4600.0,4357.44,0
3756,4298.46,4026.67,4250.26,4120.51,4352.82,4631.28,4101.54,4610.77,4212.31,4233.85,4207.69,4277.44,4604.1,4355.9,0
6781,4286.67,4002.56,4261.54,4117.95,4335.38,4617.95,4089.23,4630.26,4218.46,4240.51,4208.21,4276.92,4601.54,4355.38,1
2181,4282.56,4011.28,4271.79,4137.44,4349.74,4630.77,4080.0,4628.21,4214.36,4222.56,4200.51,4272.82,4586.15,4343.08,0
420,4318.46,4002.56,4248.72,4113.33,4323.59,4600.51,4061.54,4582.56,4172.82,4208.21,4187.18,4271.79,4594.87,4382.05,1
1605,4321.54,4007.69,4260.0,4132.31,4340.0,4585.64,4087.18,4630.26,4230.26,4242.56,4208.72,4270.26,4627.69,4378.97,0
7499,4281.03,3997.44,4250.26,4094.87,4332.31,4602.05,4050.77,4590.77,4178.97,4216.41,4193.33,4270.77,4613.85,4333.85,1
7283,4290.26,3971.28,4259.49,4103.59,4336.92,4620.0,4063.59,4628.72,4207.18,4237.44,4200.0,4275.9,4596.41,4354.87,1
5784,4283.59,3976.92,4265.64,4106.15,4330.77,4600.51,4045.13,4598.46,4182.05,4230.26,4190.26,4260.51,4591.79,4350.26,0
3889,4291.79,4002.05,4275.38,4127.18,4331.79,4600.0,4038.97,4601.03,4192.82,4221.03,4204.62,4286.67,4604.62,4362.56,1
4688,4291.79,4045.13,4244.1,4120.0,4348.72,4626.15,4064.1,4608.21,4208.72,4234.87,4198.97,4263.08,4614.87,4351.28,0
634,4265.13,3977.44,4236.41,4110.77,4329.23,4600.0,4052.31,4632.31,4221.03,4235.9,4212.31,4270.77,4602.05,4350.26,1
663,4332.31,4050.77,4291.28,4150.77,4353.33,4633.85,4081.03,4605.64,4205.13,4247.69,4216.41,4298.46,4620.0,4385.13,1
1912,4315.38,3957.95,4251.28,4109.74,4315.38,4601.03,4073.33,4623.08,4214.36,4257.44,4199.49,4296.92,4689.74,4410.77,1
6427,4385.64,4064.1,4347.69,4202.56,4425.13,4701.03,4150.77,4686.15,4264.62,4303.08,4293.85,4357.95,4701.03,4452.31,1
8545,4279.49,3978.46,4266.67,4118.97,4332.82,4617.95,4059.49,4610.77,4196.41,4226.67,4204.62,4269.74,4609.74,4332.82,0
1935,4307.18,3992.31,4269.74,4122.05,4344.1,4633.33,4060.0,4630.26,4212.31,4249.23,4228.21,4289.74,4618.97,4371.79,0
3148,4301.03,4012.31,4250.26,4121.54,4330.77,4620.0,4078.46,4602.05,4196.92,4240.51,4204.62,4281.54,4607.69,4375.9,0
3506,4320.51,4042.56,4277.95,4138.97,4334.87,4610.26,4054.36,4608.72,4189.74,4222.05,4192.82,4280.0,4574.87,4376.41,1
8646,4323.08,4034.87,4264.1,4135.9,4345.13,4618.97,4087.18,4615.38,4188.72,4242.05,4210.26,4274.87,4620.51,4370.26,1
3757,4263.59,3983.08,4229.74,4088.21,4330.26,4613.85,4056.92,4609.23,4186.67,4217.95,4178.46,4248.21,4570.77,4335.9,1
1408,4300.0,4005.13,4257.44,4118.46,4346.15,4607.18,4044.1,4610.26,4197.44,4226.67,4205.13,4266.67,4609.74,4345.64,1
5873,4269.74,4023.08,4233.85,4112.82,4350.77,4614.36,4074.87,4628.21,4194.87,4235.9,4196.92,4264.1,4574.87,4328.21,0
7742,4266.67,3973.33,4229.74,4092.82,4316.41,4598.97,4047.69,4582.05,4160.51,4184.1,4161.54,4249.74,4568.72,4319.49,1
6326,4280.51,4020.0,4257.44,4112.82,4333.85,4616.92,4053.85,4610.77,4201.03,4229.23,4194.36,4266.67,4613.33,4343.59,1
6667,4256.41,3985.13,4245.13,4103.59,4332.31,4608.21,4052.82,4598.97,4180.51,4209.23,4165.13,4249.23,4566.15,4317.44,0
305,4312.31,3983.08,4261.54,4090.77,4329.74,4623.59,4111.28,4639.49,4218.46,4233.85,4177.95,4298.97,4622.05,4375.9,1
6516,4394.87,4071.79,4351.79,4188.72,4430.77,4705.13,4158.46,4689.23,4275.38,4314.36,4302.05,4360.51,4708.21,4466.67,1
8781,4329.23,4024.62,4265.64,4135.38,4331.79,4598.97,4062.05,4588.21,4188.21,4223.59,4192.82,4285.64,4613.85,4400.51,1
5108,4299.49,4008.72,4267.18,4117.95,4339.49,4621.54,4056.41,4612.31,4184.1,4236.92,4186.15,4271.28,4608.72,4363.59,0
7740,4331.28,4027.18,4298.46,4140.0,4371.79,4649.74,4100.51,4653.33,4240.51,4267.69,4237.95,4314.36,4654.36,4402.56,1
4963,4373.85,4042.56,4323.59,4190.77,4398.97,4670.26,4120.0,4656.92,4243.08,4266.67,4206.67,4319.49,4619.49,4396.92,1
3479,4292.31,4008.21,4266.15,4135.9,4346.15,4617.95,4062.05,4594.87,4186.67,4214.87,4194.36,4270.26,4603.59,4352.31,0
4665,4286.67,3998.46,4265.64,4118.97,4335.9,4615.38,4054.36,4614.36,4192.82,4228.21,4173.85,4265.13,4592.31,4340.0,0
1016,4298.97,4011.79,4265.13,4122.05,4337.44,4627.69,4080.0,4605.13,4207.69,4236.92,4188.21,4277.44,4603.59,4357.95,0
8837,4281.03,3989.74,4252.82,4097.95,4331.79,4615.38,4072.31,4621.03,4201.54,4229.74,4197.44,4269.23,4586.67,4337.95,0
7623,4294.36,4021.54,4263.59,4110.26,4337.44,4620.0,4056.41,4610.26,4189.74,4233.85,4196.92,4277.44,4576.41,4354.87,1
2197,4316.92,4032.31,4259.49,4101.54,4345.64,4629.74,4104.62,4631.28,4231.79,4240.0,4225.13,4290.26,4626.67,4380.51,1
3098,4271.28,4043.08,4235.9,4122.05,4336.41,4605.64,4056.92,4597.44,4175.38,4201.54,4178.46,4249.23,4572.82,4323.08,0
6968,4286.67,3981.03,4256.41,4122.56,4340.0,4616.92,4046.67,4618.46,4198.46,4233.33,4207.69,4273.85,4605.64,4351.28,1
1005,4309.74,4021.54,4253.33,4136.92,4348.21,4634.87,4088.72,4610.77,4206.67,4251.28,4210.77,4288.21,4613.85,4383.59,0
8257,4297.44,4027.18,4258.46,4119.49,4349.74,4632.82,4073.33,4611.28,4192.31,4227.18,4197.95,4257.95,4596.92,4368.72,1
7838,4313.85,4029.23,4267.69,4126.67,4354.87,4628.21,4088.72,4618.46,4200.51,4236.41,4204.1,4272.31,4583.59,4369.74,1
5679,4310.26,4055.38,4263.59,4136.41,4343.59,4613.85,4063.59,4590.26,4190.77,4215.38,4197.95,4276.41,4611.28,4358.46,0
5154,4282.56,3983.59,4262.56,4123.08,4326.67,4599.49,4041.54,4609.74,4180.51,4219.49,4207.69,4274.36,4593.85,4352.82,1
818,4383.08,4005.13,4296.41,4134.36,4347.69,4621.54,4083.59,4612.31,4207.18,4266.15,4231.79,4311.79,4661.54,4441.54,1
1716,4275.38,4015.9,4245.64,4105.13,4331.79,4616.41,4047.18,4601.54,4189.74,4226.15,4200.51,4264.1,4615.9,4330.77,1
834,4261.54,3955.9,4247.18,4095.9,4316.92,4610.77,4074.36,4611.79,4190.26,4212.31,4177.95,4264.62,4564.62,4318.46,0
6173,4263.59,4014.87,4258.97,4117.95,4340.0,4618.46,4071.28,4620.51,4190.26,4218.97,4182.05,4268.72,4547.18,4325.13,0
1636,4307.69,4013.33,4267.69,4126.67,4332.82,4631.28,4069.23,4631.28,4223.59,4239.49,4218.46,4287.18,4626.15,4377.44,1
4433,4296.92,4010.26,4258.46,4114.36,4349.23,4572.31,4099.49,4604.1,4187.69,4239.49,4205.13,4277.44,4598.46,4356.92,0
7215,4321.54,4041.03,4270.26,4141.03,4351.28,4619.49,4078.46,4616.41,4207.18,4250.26,4206.67,4272.31,4623.59,4370.26,1
2321,4289.23,3997.95,4263.59,4129.23,4335.38,4627.69,4099.49,4625.64,4201.03,4236.41,4208.72,4275.38,4607.69,4347.69,1
7716,4397.95,4113.33,4294.87,4155.38,4347.18,4614.87,4064.62,4602.56,4198.97,4212.31,4199.49,4299.49,4612.82,4422.05,1
8250,4293.85,4006.67,4269.23,4121.54,4331.28,4612.82,4061.54,4609.23,4196.92,4216.92,4192.31,4274.87,4584.1,4338.97,0
684,4289.23,4001.03,4250.26,4117.44,4329.74,4609.23,4067.18,4593.85,4188.72,4216.92,4138.46,4269.74,4591.79,4344.62,0
