id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,class
7184,4267.18,4024.62,4236.41,4110.77,4330.26,4600.0,4067.69,4613.33,4182.56,4197.95,4179.49,4250.77,4564.62,4318.46,0
2588,4285.64,3995.9,4264.1,4101.54,4342.56,4623.08,4072.31,4615.9,4208.21,4240.51,4209.23,4279.49,4611.79,4347.18,0
6653,4304.62,4013.33,4271.79,4122.56,4338.97,4617.44,4052.31,4605.64,4187.69,4222.56,4154.87,4266.15,4596.92,4356.92,0
2225,4375.9,4009.74,4293.33,4123.59,4359.49,4635.9,4095.9,4645.13,4228.21,4280.0,4268.72,4329.74,4730.26,4480.0,1
6281,4286.15,3995.38,4262.05,4085.64,4333.85,4617.95,4085.64,4613.33,4198.46,4236.41,4210.26,4278.46,4600.0,4346.15,0
6682,4307.18,4027.18,4278.46,4130.77,4347.18,4604.62,4040.51,4605.64,4190.77,4233.85,4205.64,4282.05,4596.92,4370.26,1
5635,4355.38,3994.87,4267.18,4105.64,4339.49,4611.79,4057.95,4589.23,4187.18,4225.13,4227.69,4288.72,4665.64,4421.54,0
784,4297.95,4005.64,4256.92,4121.03,4331.79,4610.77,4077.44,4592.31,4180.0,4209.74,4144.62,4275.38,4598.97,4354.36,0
538,4277.44,3998.46,4260.0,4123.59,4347.18,4625.13,4071.28,4621.03,4214.36,4232.82,4201.54,4274.36,4601.54,4347.18,0
4603,4270.77,3991.79,4237.44,4100.51,4329.23,4615.38,4057.44,4617.95,4194.36,4227.69,4203.59,4265.13,4609.74,4343.08,0
7069,4291.28,3992.82,4266.67,4121.54,4331.79,4624.1,4065.13,4625.64,4208.21,4251.79,4225.13,4290.26,4627.18,4372.31,0
6336,4262.05,3993.33,4244.62,4102.56,4335.38,4611.79,4063.08,4590.77,4176.92,4200.0,4180.51,4250.77,4576.41,4324.62,0
2348,4289.74,3990.26,4248.21,4102.56,4341.54,4622.56,4064.62,4625.64,4206.15,4228.72,4173.33,4259.49,4592.82,4349.23,1
7997,4327.18,4018.97,4280.51,4138.46,4363.59,4626.15,4093.85,4620.0,4203.59,4239.49,4224.62,4286.15,4637.44,4404.62,1
4836,4278.97,3970.77,4262.56,4103.59,4327.18,4615.9,4049.74,4612.82,4206.67,4230.77,4193.33,4256.41,4592.82,4343.08,0
4493,4314.87,4005.64,4260.0,4120.0,4335.9,4620.0,4065.13,4597.44,4194.87,4246.15,4202.05,4276.41,4608.72,4375.9,0
5847,4288.21,3994.36,4253.85,4105.13,4327.18,4604.62,4055.9,4615.38,4200.51,4228.72,4171.79,4267.69,4594.87,4346.67,1
2947,4276.92,3987.69,4247.18,4110.26,4327.18,4606.15,4047.18,4604.62,4190.77,4217.95,4188.72,4264.62,4577.44,4337.95,1
8574,4275.38,4011.28,4254.87,4114.36,4346.67,4619.49,4086.15,4626.67,4209.23,4232.31,4192.82,4270.77,4592.31,4335.9,0
4346,4276.92,3990.26,4260.51,4122.56,4329.74,4618.97,4050.26,4617.44,4198.97,4212.31,4188.21,4269.23,4601.03,4350.26,0
3578,4263.59,4022.05,4237.44,4120.51,4327.69,4605.13,4069.23,4612.31,4181.03,4196.41,4176.41,4248.21,4572.82,4313.85,0
4036,4300.51,3963.59,4246.67,4097.44,4336.92,4606.67,4071.79,4605.64,4189.23,4235.38,4200.51,4267.18,4598.97,4352.82,1
7767,4277.95,3984.62,4251.28,4112.82,4322.56,4618.46,4058.46,4609.23,4194.87,4229.23,4202.56,4269.74,4609.23,4339.49,0
8038,4287.18,3988.21,4260.0,4107.69,4327.69,4623.08,4064.1,4601.54,4190.77,4226.15,4203.59,4277.44,4613.33,4346.15,0
4689,4227.18,4052.82,4245.64,4142.05,4341.54,4614.36,4057.44,4596.41,4187.18,4196.41,4132.31,4228.21,4498.46,4254.36,0
4674,4383.59,4032.82,4276.92,4124.1,4326.67,4608.72,4057.44,4621.03,4207.69,4256.41,4242.56,4311.28,4674.36,4461.03,1
442,4294.87,4045.13,4276.92,4125.13,4349.23,4634.36,4075.9,4623.08,4211.28,4238.46,4211.28,4279.49,4606.67,4347.18,0
5792,4309.23,4041.03,4262.56,4137.95,4345.13,4618.97,4100.0,4605.64,4204.62,4211.28,4182.05,4272.31,4565.13,4332.31,1
6086,4281.54,4009.23,4260.0,4121.54,4338.97,4615.9,4083.08,4614.87,4197.95,4214.87,4205.13,4277.44,4585.13,4362.05,0
7509,4271.79,3963.08,4229.74,4105.13,4323.08,4599.49,4079.49,4609.74,4195.38,4227.69,4181.03,4267.69,4605.13,4344.62,1
8698,4275.9,3957.95,4246.15,4102.05,4339.49,4620.51,4063.08,4627.18,4222.05,4231.28,4193.85,4272.82,4576.92,4335.38,1
8415,4280.51,3989.74,4243.08,4105.64,4343.08,4617.95,4053.33,4627.69,4218.97,4245.64,4204.1,4270.26,4590.77,4343.08,1
2436,4308.72,4011.79,4277.44,4151.28,4352.31,4632.31,4067.18,4623.59,4211.28,4225.13,4204.1,4273.85,4591.79,4365.64,0
2446,4289.23,4003.59,4244.1,4117.44,4325.13,4572.82,4075.9,4607.69,4194.36,4212.31,4192.31,4271.79,4590.26,4354.36,0
6532,4347.69,4042.56,4321.54,4140.0,4364.1,4645.64,4096.92,4632.31,4202.56,4252.82,4231.28,4303.08,4632.31,4398.97,0
6725,4388.21,4063.59,4333.33,4188.21,4410.77,4683.08,4143.59,4676.41,4258.97,4288.21,4260.51,4342.56,4681.54,4432.82,1
8359,4324.1,4025.64,4280.51,4126.15,4336.92,4622.05,4071.79,4618.46,4211.28,4245.64,4212.31,4286.67,4626.15,4374.87,1
3818,4284.62,4008.72,4265.13,4125.13,4355.9,4629.74,4074.36,4614.36,4202.56,4228.72,4205.13,4274.87,4605.13,4352.82,0
2187,4268.21,3990.26,4256.41,4109.23,4330.77,4616.92,4080.51,4610.77,4204.1,4222.05,4189.23,4269.23,4589.74,4330.26,0
4591,4317.95,3996.41,4265.13,4117.44,4349.74,4633.33,4090.77,4617.44,4208.21,4247.69,4207.69,4281.03,4621.03,4376.92,1
6959,4437.44,4099.49,4297.95,4163.59,4342.05,4614.87,4063.08,4587.69,4183.59,4235.38,4214.87,4302.56,4636.41,4464.1,0
5552,4320.0,3988.72,4279.49,4116.41,4341.03,4629.23,4086.15,4606.15,4192.82,4232.31,4205.13,4290.77,4612.82,4378.46,1
3510,4296.41,4002.56,4265.64,4137.95,4343.59,4615.38,4045.13,4614.36,4198.46,4236.41,4204.1,4278.97,4592.31,4352.82,1
4672,4291.28,3994.36,4255.38,4104.62,4348.72,4633.33,4056.41,4612.82,4207.18,4226.67,4205.13,4265.13,4611.28,4348.72,0
8450,4326.15,4020.0,4277.95,4134.36,4335.9,4626.15,4068.72,4632.82,4234.36,4247.18,4212.82,4298.46,4637.44,4392.82,1
238,4280.51,3991.79,4250.26,4096.92,4330.77,4615.9,4053.33,4616.41,4200.51,4226.67,4154.87,4259.49,4585.13,4351.79,0
506,4407.18,4012.31,4279.49,4136.41,4362.05,4617.44,4086.67,4601.54,4204.1,4256.92,4250.26,4315.38,4677.44,4477.95,1
5493,4296.92,4003.59,4246.15,4106.15,4344.1,4625.64,4065.64,4622.56,4200.51,4246.15,4186.67,4271.79,4616.41,4357.95,1
6850,4277.44,3999.49,4248.21,4116.92,4330.77,4612.82,4065.13,4605.13,4196.41,4216.41,4185.64,4263.08,4580.0,4328.72,0
1062,4296.92,3941.54,4236.41,4097.44,4316.92,4602.56,4071.79,4614.87,4192.82,4241.54,4188.21,4285.13,4671.79,4392.82,1
8901,4312.31,4018.46,4265.13,4122.56,4355.9,4583.08,4100.51,4610.26,4200.51,4233.85,4200.0,4284.1,4593.85,4356.41,0
6879,4300.51,3998.97,4261.54,4121.03,4331.28,4610.26,4063.08,4599.49,4206.15,4241.54,4211.79,4282.05,4609.23,4362.05,0
2538,4388.21,4072.31,4356.92,4212.31,4424.1,4701.54,4146.15,4688.21,4271.28,4304.62,4294.87,4355.9,4700.51,4458.46,1
4066,4309.74,3998.46,4258.97,4126.15,4336.41,4622.56,4082.05,4606.67,4214.36,4236.92,4203.59,4283.08,4605.64,4352.82,0
3438,4323.08,4022.56,4282.56,4123.08,4348.21,4625.13,4086.15,4626.67,4203.59,4238.46,4215.38,4296.92,4621.03,4385.64,1
167,4316.41,4037.44,4247.18,4134.87,4327.69,4592.82,4048.21,4598.46,4190.26,4216.92,4177.44,4257.95,4588.21,4365.64,1
4286,4266.15,3985.64,4236.41,4084.1,4340.51,4614.87,4065.64,4610.77,4193.85,4216.92,4192.82,4267.18,4613.85,4343.59,1
601,4310.26,4016.41,4264.62,4132.31,4337.95,4573.33,4086.67,4604.62,4192.31,4222.05,4201.03,4284.1,4602.56,4358.46,0
5942,4265.13,3998.46,4246.67,4120.0,4335.9,4615.38,4060.51,4612.82,4194.87,4220.0,4193.85,4260.0,4584.1,4331.79,0
3413,4294.36,4037.95,4246.15,4127.69,4333.85,4587.69,4086.67,4607.69,4195.38,4212.82,4163.59,4273.33,4593.85,4350.77,0
7303,4297.95,4010.26,4265.13,4098.46,4344.62,4628.21,4082.05,4615.38,4212.82,4248.72,4224.1,4287.18,4615.9,4369.74,0
3536,4327.18,4020.51,4290.26,4139.49,4369.74,4649.74,4087.69,4642.56,4227.18,4262.56,4240.0,4308.21,4636.92,4384.1,0
7161,4357.44,3995.38,4289.74,4120.51,4352.31,4624.1,4089.23,4616.92,4206.15,4258.46,4223.59,4305.64,4627.18,4402.56,1
747,4292.31,4006.67,4266.67,4126.67,4350.77,4623.08,4072.82,4617.95,4201.54,4224.1,4204.1,4273.85,4607.18,4351.79,0
6912,4282.05,4003.08,4247.69,4133.85,4325.13,4616.41,4050.26,4602.05,4189.23,4218.97,4195.38,4263.59,4607.69,4328.21,1
394,4274.87,4049.74,4262.56,4165.64,4369.23,4635.9,4074.87,4627.18,4180.51,4210.26,4178.97,4256.41,4560.51,4297.44,0
788,4285.64,4027.69,4251.28,4127.18,4350.77,4631.28,4098.97,4598.97,4191.28,4206.67,4176.41,4257.44,4568.72,4318.46,0
3403,4321.03,4016.41,4280.51,4134.36,4359.49,4648.21,4084.62,4630.77,4218.46,4245.64,4235.38,4300.0,4629.23,4381.54,0
8409,4297.95,3995.9,4259.49,4106.15,4332.31,4611.79,4052.31,4614.36,4198.46,4233.33,4174.87,4273.33,4603.59,4349.74,1
7686,4312.82,4026.15,4279.49,4137.95,4342.56,4619.49,4078.97,4610.77,4192.82,4242.56,4207.18,4280.0,4608.72,4365.64,1
7849,4273.33,4011.79,4252.82,4109.74,4334.87,4610.77,4045.64,4603.08,4191.28,4220.0,4190.26,4261.03,4611.28,4335.38,1
9,4339.49,4059.49,4283.59,4127.18,4351.28,4636.92,4127.69,4639.49,4230.26,4254.87,4241.54,4312.31,4644.62,4401.54,1
1953,4282.05,3982.56,4232.82,4093.85,4335.9,4618.97,4057.44,4616.92,4209.74,4221.54,4198.46,4256.41,4604.1,4342.56,0
1577,4269.23,3990.77,4246.67,4103.59,4331.28,4619.49,4085.13,4618.97,4195.9,4225.64,4192.31,4274.36,4577.44,4320.0,0
1631,4310.26,4003.59,4248.21,4119.49,4319.49,4602.05,4069.74,4600.51,4182.05,4214.87,4184.62,4269.74,4597.95,4380.51,1
5578,4277.44,3977.95,4246.67,4104.62,4342.56,4621.03,4064.62,4614.87,4211.79,4230.26,4200.51,4262.56,4609.23,4336.41,0
5029,4283.59,4017.95,4253.85,4119.49,4332.82,4613.33,4067.18,4603.08,4194.36,4205.13,4186.67,4270.26,4597.44,4338.97,0
2133,4297.95,4009.74,4255.38,4105.64,4335.38,4602.56,4038.46,4598.46,4185.13,4213.33,4199.49,4260.51,4602.56,4338.97,1
8515,4394.87,4010.26,4276.41,4131.28,4358.97,4608.21,4082.56,4608.72,4204.62,4260.0,4241.03,4302.05,4664.1,4457.95,1
8963,4307.69,4017.44,4261.03,4115.9,4331.79,4616.92,4067.69,4614.36,4200.51,4224.62,4192.82,4262.05,4599.49,4362.56,1
5431,4348.21,4039.49,4278.46,4133.33,4322.05,4614.87,4057.95,4613.85,4189.74,4221.03,4198.97,4286.67,4610.77,4396.92,0
4912,4271.28,4051.79,4281.03,4168.72,4390.26,4650.77,4094.87,4630.77,4208.72,4228.72,4195.38,4278.97,4597.44,4316.41,0
376,4315.9,4009.23,4278.97,4135.9,4367.18,4646.67,4088.72,4632.82,4212.82,4249.23,4235.9,4303.08,4622.05,4379.49,0
1545,4273.33,3993.33,4258.97,4119.49,4334.87,4622.05,4070.26,4616.92,4199.49,4223.59,4191.28,4268.72,4587.18,4334.87,0
4745,4278.97,4004.1,4249.74,4121.54,4320.0,4614.87,4066.15,4592.31,4176.92,4210.77,4174.36,4264.62,4580.51,4331.28,0
6972,4304.1,4007.18,4278.97,4136.41,4348.72,4622.56,4055.9,4623.59,4204.62,4237.44,4177.44,4286.15,4611.79,4363.59,1
4121,4397.44,4029.74,4300.0,4132.82,4349.74,4621.54,4070.77,4623.59,4224.62,4273.85,4267.18,4327.69,4743.59,4501.54,1
1179,4310.26,3990.77,4262.05,4098.97,4322.56,4602.05,4055.9,4602.05,4200.0,4224.62,4203.08,4277.44,4604.62,4363.08,1
7068,4285.13,3985.64,4243.08,4104.62,4336.92,4621.54,4063.59,4601.03,4199.49,4237.44,4205.64,4263.08,4605.13,4350.26,0
578,4290.77,4000.51,4260.51,4117.44,4347.69,4629.23,4053.33,4620.0,4205.13,4249.23,4210.77,4281.03,4610.26,4359.49,1
1636,4307.69,4013.33,4267.69,4126.67,4332.82,4631.28,4069.23,4631.28,4223.59,4239.49,4218.46,4287.18,4626.15,4377.44,1
6268,4345.64,3980.0,4280.51,4124.1,4351.28,4614.36,4080.51,4608.21,4194.87,4251.28,4223.59,4304.1,4629.74,4399.49,1
5151,4318.46,4007.18,4279.49,4146.67,4365.13,4644.1,4085.13,4628.21,4206.15,4250.77,4228.21,4303.08,4627.69,4373.33,0
4534,4303.59,4018.97,4276.92,4158.46,4342.56,4620.0,4054.87,4621.03,4225.64,4241.03,4222.05,4283.08,4612.82,4367.18,1
8887,4285.13,3988.72,4261.03,4114.87,4334.87,4616.41,4057.95,4601.54,4191.28,4214.36,4197.95,4274.87,4596.92,4339.49,0
2371,4277.44,4010.26,4247.18,4116.92,4334.87,4627.69,4086.15,4611.79,4194.87,4214.87,4172.31,4254.36,4566.15,4322.05,0
5664,4302.05,3970.77,4257.95,4097.44,4326.15,4612.82,4074.36,4632.31,4213.33,4241.03,4209.74,4280.0,4591.79,4363.08,1
8750,4287.18,3990.26,4263.08,4104.62,4341.54,4617.44,4072.31,4617.95,4193.85,4229.74,4173.33,4273.85,4599.49,4358.97,1
4122,4299.49,4009.74,4262.05,4135.9,4334.87,4608.72,4069.74,4594.87,4198.97,4229.23,4203.59,4277.95,4609.23,4353.33,0
3783,4369.74,4051.28,4292.31,4143.08,4340.0,4604.62,4055.38,4576.41,4176.41,4217.95,4193.33,4292.31,4627.18,4410.77,0
7172,4300.51,4007.69,4232.82,4109.74,4326.67,4598.97,4072.31,4611.79,4195.9,4221.03,4203.59,4278.97,4606.67,4358.97,0
1661,4397.44,4095.9,4299.49,4155.38,4334.36,4603.08,4058.46,4589.23,4174.87,4180.51,4166.15,4286.15,4554.87,4411.28,1
4432,4327.69,4027.18,4293.33,4138.46,4372.82,4649.23,4103.59,4662.56,4246.67,4269.23,4232.31,4307.18,4651.28,4402.05,1
1666,4302.05,3995.38,4266.15,4110.77,4337.44,4625.13,4057.95,4612.31,4204.62,4239.49,4210.26,4270.77,4601.03,4360.51,0
7296,7398.46,2830.77,2457.44,642564.0,6474.36,8092.31,567179.0,5087.69,7143.59,1816.41,6137.95,6904.62,3504.1,121026.0,0
8249,4271.28,3993.33,4243.59,4131.28,4332.31,4620.0,4037.95,4610.77,4207.18,4227.69,4186.15,4255.38,4609.74,4327.69,1
5296,4278.97,4027.69,4277.95,4137.44,4375.9,4646.15,4095.9,4646.15,4224.62,4252.82,4223.59,4290.26,4624.62,4352.31,0
4473,4286.67,4006.67,4261.54,4119.49,4318.97,4616.92,4069.74,4594.87,4172.31,4216.41,4184.1,4271.79,4587.18,4337.95,0
7260,4298.97,4013.33,4266.15,4124.62,4356.41,4613.33,4053.85,4615.38,4192.31,4232.82,4196.41,4270.26,4598.46,4360.51,1
8800,4227.69,3973.85,4232.82,4107.18,4337.44,4617.95,4080.0,4606.15,4198.97,4224.62,4180.0,4256.41,4551.28,4290.26,0
790,4278.97,4007.18,4253.33,4106.67,4337.44,4613.33,4051.28,4596.92,4186.67,4223.08,4197.95,4273.33,4620.51,4334.87,1
7563,4297.44,4000.0,4265.13,4130.77,4332.31,4608.72,4039.49,4591.79,4178.46,4219.49,4161.54,4266.67,4595.38,4352.82,0
4190,4295.38,4010.26,4250.77,4108.21,4346.15,4623.59,4050.77,4625.64,4214.87,4247.69,4203.59,4270.26,4611.79,4360.51,1
2621,4287.69,4004.1,4246.67,4101.54,4331.28,4622.05,4054.36,4620.0,4210.26,4246.15,4198.46,4269.23,4598.46,4352.31,1
239,4276.41,4046.15,4258.46,4153.85,4366.67,4633.85,4074.36,4638.46,4198.46,4220.51,4181.54,4271.79,4562.05,4315.38,0
3713,4262.05,3955.38,4233.33,4083.59,4319.49,4599.49,4048.21,4600.51,4180.51,4225.13,4178.46,4249.74,4577.95,4337.44,0
8173,4294.36,4007.18,4275.38,4121.54,4330.77,4613.85,4056.92,4611.28,4192.82,4229.74,4197.95,4279.49,4597.95,4363.08,1
4498,4286.15,4000.0,4258.46,4089.74,4340.51,4625.13,4091.79,4625.64,4214.87,4242.56,4215.38,4280.51,4601.54,4353.33,0
1036,4444.62,4073.33,4301.03,4150.77,4356.41,4632.82,4085.64,4601.54,4198.46,4267.69,4248.21,4323.08,4687.69,4483.08,0
4210,4290.26,3985.13,4245.64,4096.41,4336.41,4628.72,4056.92,4608.72,4197.44,4228.21,4205.13,4261.03,4599.49,4357.95,0
2523,4264.1,3975.38,4249.74,4104.1,4329.23,4618.46,4075.9,4633.85,4208.21,4218.97,4188.21,4272.31,4565.64,4337.95,0
2836,4312.82,4026.15,4264.62,4120.51,4353.33,4614.36,4056.92,4623.08,4205.64,4247.18,4209.23,4283.08,4623.08,4373.85,1
4624,4266.67,4057.95,4283.59,4170.77,4390.26,4660.51,4101.03,4652.82,4222.56,4238.97,4195.9,4279.49,4595.9,4306.15,0
7032,4343.59,3927.18,4258.46,4065.13,4325.64,4607.18,4102.56,4654.36,4245.64,4280.51,4304.1,4333.33,4760.51,4461.54,1
3868,4282.56,4026.15,4248.21,4108.21,4337.95,4616.92,4060.0,4598.97,4184.1,4220.0,4207.18,4269.74,4609.74,4348.21,0
445,4277.95,3982.05,4246.15,4090.26,4315.38,4607.18,4058.46,4610.26,4180.0,4218.97,4180.51,4262.05,4582.56,4340.51,1
5171,4284.1,3991.79,4263.59,4121.54,4333.85,4628.21,4070.26,4623.59,4204.1,4226.15,4197.44,4276.41,4586.67,4350.26,0
2405,4283.59,3978.46,4248.72,4108.21,4334.36,4612.82,4062.05,4620.0,4182.05,4235.9,4210.26,4282.56,4588.72,4342.05,1
6497,4294.36,3994.36,4266.67,4120.51,4325.64,4612.82,4065.64,4593.85,4182.05,4213.33,4182.05,4277.95,4592.82,4362.05,0
4819,4257.95,3969.23,4256.41,4116.41,4342.05,4623.08,4056.41,4611.28,4198.97,4210.26,4173.33,4270.26,4583.59,4317.44,0
1647,4382.56,4055.9,4353.85,4189.74,4422.56,4701.03,4159.49,4682.56,4266.67,4307.18,4296.41,4353.85,4697.95,4456.41,1
354,4307.18,3966.67,4237.44,4113.33,4329.23,4614.87,4080.51,4611.28,4203.08,4241.54,4189.74,4279.49,4624.62,4381.03,1
2636,4307.69,4008.21,4263.08,4107.18,4328.21,4589.23,4084.62,4608.72,4193.85,4223.59,4211.79,4287.18,4609.74,4378.46,1
835,4293.85,4016.92,4265.13,4123.08,4343.59,4615.9,4077.95,4600.51,4185.13,4220.0,4196.92,4265.64,4580.0,4349.74,1
4189,4291.28,3988.21,4263.08,4091.28,4321.54,4606.15,4047.18,4607.18,4192.31,4227.18,4192.31,4273.33,4595.9,4358.97,1
4182,4285.13,3972.82,4264.62,4104.1,4355.38,4638.46,4096.41,4627.69,4196.92,4237.95,4220.51,4283.59,4626.15,4372.31,1
6510,4283.08,4007.69,4250.26,4098.97,4332.82,4618.46,4063.59,4633.85,4207.18,4237.44,4190.26,4268.21,4575.9,4349.74,1
7577,4290.26,3994.87,4246.15,4107.69,4344.62,4621.03,4064.62,4605.64,4203.59,4230.26,4204.62,4260.0,4604.62,4363.08,0
6534,4283.59,3991.28,4251.79,4121.03,4324.1,4621.03,4058.46,4613.33,4201.54,4234.87,4203.08,4272.82,4615.38,4352.31,0
3203,4258.97,4012.82,4248.72,4116.92,4335.38,4613.33,4062.05,4608.72,4191.79,4214.87,4176.92,4257.95,4537.44,4321.54,0
8884,4278.97,4023.59,4264.62,4121.54,4356.92,4639.49,4095.9,4636.41,4217.95,4231.79,4194.87,4283.59,4566.67,4342.05,0
6708,4291.28,4005.64,4271.28,4107.69,4342.56,4631.28,4087.18,4633.85,4218.46,4246.67,4213.85,4285.64,4604.62,4354.87,0
6548,4269.74,3996.92,4243.08,4114.36,4324.1,4615.9,4043.08,4607.18,4183.08,4204.62,4173.85,4252.82,4589.23,4326.15,1
2812,4263.59,3973.33,4245.13,4104.62,4319.49,4601.54,4042.56,4612.31,4178.46,4209.74,4191.79,4263.08,4571.28,4337.44,1
8192,4306.67,3986.15,4266.67,4119.49,4347.18,4632.31,4085.64,4636.92,4205.64,4229.23,4221.03,4289.23,4619.49,4360.51,0
4441,4267.18,4014.36,4234.87,4109.74,4334.36,4615.9,4049.74,4595.9,4176.41,4204.1,4184.62,4253.33,4603.59,4330.77,1
3604,4281.03,3985.64,4265.64,4115.9,4333.33,4606.15,4048.21,4610.77,4190.77,4228.72,4192.31,4261.03,4592.82,4349.23,0
2883,4300.0,3995.9,4256.92,4108.72,4332.31,4618.97,4084.62,4613.33,4199.49,4231.28,4193.85,4281.03,4585.64,4349.23,1
8930,4338.97,4038.97,4314.36,4153.85,4363.08,4654.36,4101.54,4644.1,4217.95,4252.31,4228.21,4292.31,4629.74,4386.15,0
154,4482.56,4132.31,4308.21,4168.72,4330.77,4583.59,4068.72,4588.72,4185.13,4237.95,4282.05,4349.23,4744.62,4535.38,0
5585,4277.95,3973.85,4263.59,4106.15,4329.74,4615.9,4078.46,4635.38,4206.15,4223.59,4197.44,4285.13,4571.79,4342.05,0
3401,4320.0,4010.77,4258.46,4121.54,4336.41,4620.51,4065.13,4597.95,4197.95,4251.79,4203.59,4280.51,4613.33,4381.03,0
6913,4313.85,3908.21,4251.79,4058.97,4314.87,4603.59,4101.03,4648.72,4243.08,4268.72,4281.54,4322.56,4730.26,4433.85,1
3221,4310.77,4005.64,4269.74,4123.08,4332.82,4624.1,4082.56,4623.59,4214.87,4231.28,4194.87,4286.15,4583.08,4369.23,0
7284,4288.72,4004.1,4266.15,4132.31,4334.87,4617.95,4053.85,4602.05,4193.85,4217.44,4201.54,4270.26,4603.08,4341.54,0
6714,4276.92,4014.36,4234.87,4110.26,4327.69,4603.08,4074.87,4609.74,4181.03,4200.51,4189.74,4255.38,4583.08,4328.72,0
5452,4286.15,3993.33,4247.69,4108.72,4342.56,4618.97,4062.05,4613.33,4191.28,4223.08,4185.13,4260.0,4588.72,4335.38,1
2384,4264.62,3986.67,4237.44,4099.49,4324.1,4616.92,4037.95,4623.59,4210.77,4233.85,4184.62,4259.49,4589.74,4336.92,0
119,4225.13,4061.54,4236.41,4150.26,4333.85,4609.23,4055.9,4587.69,4172.82,4193.85,4128.21,4225.64,4495.9,4247.69,0
1082,4320.0,4022.05,4289.23,4122.56,4350.77,4640.0,4095.9,4641.03,4211.28,4255.38,4235.38,4299.49,4624.1,4385.64,0
2318,4280.51,3973.85,4240.0,4094.36,4332.31,4617.44,4064.1,4630.77,4215.38,4238.46,4189.23,4265.13,4569.74,4330.77,1
7009,4276.41,3968.72,4260.0,4111.28,4322.05,4613.85,4060.0,4609.74,4198.97,4211.79,4174.87,4273.85,4581.03,4334.36,1
4599,4284.1,3997.95,4264.1,4111.79,4336.92,4614.36,4062.05,4628.72,4205.13,4231.79,4199.49,4285.64,4607.18,4358.97,0
1708,4292.82,4015.38,4249.23,4107.18,4334.87,4632.31,4056.92,4623.59,4204.62,4230.77,4200.51,4274.87,4599.49,4338.97,0
3166,4236.41,4033.85,4249.74,4122.56,4340.51,4623.08,4072.31,4609.74,4196.92,4223.08,4173.85,4256.92,4544.62,4286.67,1
6741,4226.67,3993.85,4229.74,4093.33,4340.51,4615.38,4056.41,4612.31,4170.77,4211.28,4164.1,4242.56,4537.95,4273.85,0
1053,4354.87,3929.23,4250.77,4073.85,4325.13,4586.67,4086.15,4625.64,4227.69,4277.44,4303.59,4335.9,4766.67,4477.95,1
3298,4281.03,4003.59,4265.64,4122.56,4351.28,4629.23,4071.79,4615.38,4202.05,4228.72,4206.15,4273.33,4597.44,4347.18,0
3688,4268.21,3971.79,4237.44,4093.33,4337.95,4622.56,4062.05,4605.64,4203.08,4220.51,4191.79,4252.31,4598.97,4330.26,0
1102,4355.9,4058.97,4278.46,4138.97,4331.79,4605.13,4062.05,4603.08,4170.77,4199.49,4176.41,4274.87,4600.51,4386.15,0
401,4274.87,3995.38,4238.97,4100.51,4335.9,4622.56,4105.64,4606.67,4212.82,4223.08,4191.79,4269.74,4565.64,4317.95,0
4677,4291.79,4042.56,4265.64,4144.62,4346.15,4615.9,4047.69,4596.92,4174.36,4218.46,4184.1,4268.72,4564.62,4323.08,1
1172,4302.05,4056.92,4267.18,4133.85,4349.23,4625.64,4073.85,4608.21,4221.03,4237.44,4207.69,4278.97,4614.87,4349.74,0
157,4292.31,4032.31,4269.74,4136.92,4346.15,4631.79,4094.36,4620.51,4200.51,4232.31,4201.03,4274.36,4605.64,4345.64,1
4489,4362.56,4054.36,4366.67,4158.97,4373.33,4673.85,4119.49,4653.33,4235.9,4273.85,4249.74,4324.1,4652.31,4405.64,0
3959,4397.44,4088.21,4357.44,4202.56,4434.87,4728.21,4155.9,4703.08,4286.67,4330.77,4312.31,4376.92,4709.23,4460.51,0
4334,4281.03,4000.0,4249.23,4106.67,4329.74,4604.62,4085.13,4608.21,4198.97,4236.41,4211.28,4273.33,4602.05,4365.64,1
5903,4214.87,3969.23,4225.13,4092.31,4322.05,4613.33,4068.72,4607.18,4190.77,4210.77,4164.1,4246.67,4546.67,4286.67,0
4497,4297.44,4032.82,4261.03,4136.92,4324.62,4582.05,4070.26,4590.77,4177.44,4222.05,4175.38,4281.54,4601.03,4356.41,0
8553,4284.1,4014.87,4263.59,4129.23,4337.44,4627.18,4062.05,4595.9,4189.23,4228.72,4183.59,4273.85,4593.85,4336.41,0
6017,4266.67,4003.59,4250.26,4120.0,4352.82,4620.51,4069.23,4594.87,4182.05,4217.95,4195.38,4254.36,4599.49,4323.08,0
1321,4285.64,3995.9,4263.59,4122.05,4332.82,4623.59,4073.33,4610.77,4205.64,4238.46,4209.74,4281.03,4617.95,4349.23,0
7382,4330.26,4027.18,4278.46,4126.15,4338.46,4614.36,4052.31,4604.62,4186.67,4204.62,4199.49,4276.41,4597.95,4393.33,0
8407,4301.54,3998.97,4262.56,4118.97,4337.44,4603.59,4082.05,4619.49,4195.38,4218.97,4211.28,4284.1,4614.87,4355.9,0
1103,4272.82,4018.46,4261.54,4119.49,4335.9,4613.33,4042.05,4601.54,4192.82,4222.56,4191.28,4258.46,4603.59,4332.31,1
6165,4290.26,4003.59,4258.46,4117.44,4330.26,4601.03,4038.97,4616.92,4207.69,4237.44,4207.69,4273.33,4598.97,4352.82,1
