id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,class
7163,4283.08,3980.51,4250.26,4097.95,4325.64,4616.41,4051.79,4600.51,4188.72,4235.38,4205.13,4266.67,4593.33,4352.31,0
8289,4388.72,4084.62,4344.1,4192.82,4410.77,4704.1,4135.9,4691.28,4272.31,4311.79,4285.64,4362.05,4684.62,4446.67,0
1997,4396.41,4071.79,4337.44,4203.08,4403.08,4678.46,4138.97,4678.46,4260.0,4280.51,4218.97,4331.79,4627.69,4422.56,1
6861,4252.31,4036.41,4260.0,4150.26,4375.38,4643.59,4089.23,4627.18,4198.46,4216.92,4187.18,4261.03,4584.62,4298.46,0
1304,4267.69,3971.79,4252.31,4099.49,4335.9,4617.44,4067.18,4619.49,4222.05,4233.85,4186.15,4272.82,4589.23,4333.85,0
8841,4431.79,4072.31,4304.62,4154.36,4350.77,4621.03,4077.44,4601.54,4211.28,4275.9,4249.74,4321.54,4685.64,4476.41,0
1556,4287.18,3987.69,4250.26,4116.92,4317.95,4603.59,4066.67,4589.74,4185.64,4206.15,4191.79,4274.87,4590.26,4343.59,0
6132,4290.77,4000.51,4262.05,4130.26,4343.59,4624.62,4071.28,4606.67,4190.26,4227.18,4203.08,4274.36,4605.13,4338.46,0
4105,4295.9,4024.1,4253.85,4108.21,4340.0,4617.44,4075.9,4602.56,4194.87,4217.95,4194.87,4271.28,4607.18,4340.51,0
5893,4304.1,4002.56,4261.03,4120.51,4334.36,4597.95,4074.87,4618.46,4202.56,4225.64,4210.77,4284.62,4611.28,4360.51,0
12,4300.51,4005.64,4263.59,4128.21,4356.92,4634.36,4087.18,4645.64,4228.21,4256.92,4227.18,4284.1,4626.15,4355.38,0
1549,4315.9,4049.23,4275.9,4163.59,4347.69,4623.59,4082.56,4617.95,4197.44,4244.1,4204.62,4271.79,4611.28,4355.38,1
1354,4257.44,4041.03,4252.31,4137.44,4383.59,4645.64,4091.79,4631.79,4211.79,4225.64,4192.31,4264.1,4591.79,4298.97,0
8761,4292.31,4000.0,4250.77,4105.64,4337.44,4609.74,4061.03,4625.64,4201.03,4242.05,4192.82,4271.28,4602.05,4360.0,1
1055,4355.38,3976.41,4253.33,4120.51,4346.15,4611.28,4071.28,4592.31,4183.59,4234.36,4210.26,4284.1,4629.74,4414.87,1
6597,4284.62,3968.21,4249.23,4107.18,4336.92,4602.05,4061.03,4589.74,4173.85,4214.36,4190.77,4266.15,4590.77,4345.64,1
7312,4378.97,4082.05,4330.26,4189.74,4411.79,4703.08,4138.97,4690.77,4270.26,4313.85,4285.13,4355.9,4682.05,4432.82,0
718,4487.69,4133.33,4311.28,4168.21,4335.38,4586.15,4073.85,4596.92,4192.82,4247.18,4287.18,4353.33,4753.85,4535.9,0
5556,4285.13,3996.41,4257.44,4107.69,4342.05,4617.95,4065.13,4628.21,4211.28,4236.41,4173.33,4275.38,4602.05,4350.77,1
5357,4299.49,4020.51,4260.51,4125.64,4348.21,4635.38,4090.77,4617.95,4192.31,4217.95,4193.85,4268.21,4578.97,4362.56,1
2483,4286.67,3930.77,4251.28,4109.74,4336.92,4629.23,4059.49,4608.72,4202.05,4232.82,4205.13,4271.79,4592.82,4338.46,0
7609,4266.15,4028.72,4247.18,4118.46,4345.64,4615.38,4050.26,4595.38,4180.0,4202.05,4156.92,4256.92,4540.0,4287.18,1
808,4326.15,3975.9,4280.0,4107.18,4330.26,4619.49,4084.1,4631.79,4218.97,4241.54,4217.44,4298.97,4612.82,4397.44,1
5253,4277.95,3997.44,4255.38,4109.23,4344.62,4619.49,4061.03,4606.15,4189.74,4222.56,4198.97,4260.0,4600.0,4344.1,0
328,4304.1,4004.62,4263.08,4111.28,4336.41,4612.31,4055.9,4617.44,4204.1,4231.28,4210.77,4275.38,4606.15,4356.92,1
101,4282.56,4011.79,4263.59,4120.0,4332.31,4609.23,4039.49,4593.33,4176.92,4218.46,4193.33,4275.38,4617.95,4344.1,1
2462,4300.0,3998.46,4280.51,4140.51,4357.95,4624.1,4078.97,4632.82,4210.77,4240.51,4214.87,4284.62,4613.33,4358.46,0
8678,4316.92,4068.21,4285.13,4156.92,4386.15,4646.15,4099.49,4657.95,4233.33,4260.51,4226.15,4300.51,4646.67,4377.95,1
1396,4302.05,4006.67,4264.62,4105.64,4331.28,4600.0,4084.1,4609.23,4193.85,4222.05,4203.08,4279.49,4596.41,4367.18,1
478,4303.08,4054.87,4265.64,4122.05,4340.0,4614.87,4065.13,4596.41,4186.67,4224.62,4194.36,4275.38,4604.62,4357.44,0
2421,4302.56,4023.59,4266.67,4125.13,4341.03,4612.82,4048.21,4621.54,4203.59,4235.9,4209.74,4280.51,4607.69,4363.59,1
7532,4315.38,4014.36,4278.46,4134.87,4349.23,4635.9,4084.1,4637.95,4218.97,4250.26,4218.46,4300.51,4612.31,4376.92,0
6216,4278.46,4015.38,4243.08,4118.46,4336.41,4613.33,4072.31,4625.64,4206.15,4218.46,4195.38,4267.18,4598.46,4335.9,0
1879,4283.08,4031.28,4268.21,4137.44,4337.95,4612.31,4048.21,4597.44,4186.15,4223.59,4195.38,4271.28,4620.51,4346.67,1
2833,4309.74,4011.79,4267.18,4131.28,4350.26,4637.44,4071.28,4633.85,4229.74,4249.74,4214.87,4278.46,4608.72,4356.92,0
4875,4309.74,4015.9,4259.49,4104.62,4333.85,4620.0,4078.97,4642.05,4230.77,4245.13,4204.1,4275.38,4592.82,4375.9,0
6275,4268.72,4019.49,4228.21,4127.69,4330.26,4608.21,4066.67,4606.15,4174.87,4189.74,4173.33,4242.05,4562.05,4313.33,0
7648,4306.67,3983.08,4264.1,4104.62,4311.28,4594.36,4068.72,4607.69,4194.87,4220.51,4182.05,4276.41,4590.26,4374.36,1
1982,4282.56,3993.85,4262.05,4113.33,4332.31,4616.41,4055.38,4596.92,4175.9,4211.79,4196.41,4266.15,4599.49,4334.87,0
6730,4279.49,3990.26,4253.33,4118.97,4347.18,4617.44,4066.15,4608.72,4185.64,4217.44,4191.79,4255.38,4591.79,4329.23,0
1719,4286.15,4036.41,4262.56,4122.56,4345.64,4623.08,4081.54,4614.87,4207.18,4228.21,4208.72,4271.28,4607.69,4347.69,0
6646,4282.56,3996.41,4258.97,4121.54,4328.72,4614.87,4067.18,4618.97,4209.23,4220.0,4197.95,4266.67,4585.13,4346.67,1
5302,4295.9,4024.1,4263.59,4136.41,4351.79,4617.44,4080.0,4601.54,4182.05,4204.62,4188.72,4261.54,4562.56,4349.23,1
1671,4291.28,3998.97,4258.97,4121.03,4328.72,4599.49,4033.33,4591.28,4176.41,4213.85,4192.31,4267.69,4581.54,4346.67,1
8378,4324.1,4025.64,4295.38,4158.97,4383.59,4660.0,4108.72,4654.87,4236.41,4255.9,4208.21,4301.03,4629.23,4382.56,1
5670,4372.82,4065.13,4365.13,4166.67,4377.95,4667.18,4106.67,4652.82,4239.49,4284.1,4265.64,4336.41,4681.54,4432.82,0
367,4294.87,4026.67,4265.64,4125.13,4334.36,4615.9,4054.36,4614.87,4188.21,4233.85,4188.21,4271.79,4573.85,4350.26,1
1176,4304.1,4003.59,4264.1,4109.74,4340.51,4615.38,4055.9,4610.77,4196.92,4227.69,4201.54,4276.92,4597.44,4352.31,1
5316,4254.36,3976.92,4245.13,4110.77,4333.85,4611.79,4057.44,4616.92,4201.54,4215.38,4168.72,4257.44,4577.95,4315.9,0
321,4297.95,4022.05,4277.95,4139.49,4351.28,4627.69,4084.62,4617.44,4208.72,4236.41,4211.79,4281.54,4607.69,4378.46,1
7169,4435.38,4095.38,4294.87,4155.38,4339.49,4609.23,4056.41,4607.69,4198.46,4230.26,4233.33,4313.33,4671.79,4483.59,0
1049,4293.33,4026.67,4262.56,4131.79,4337.95,4616.92,4074.87,4604.62,4198.97,4226.67,4196.92,4280.51,4611.28,4353.33,0
2021,4269.23,3997.95,4246.15,4113.85,4343.08,4617.95,4076.92,4618.97,4196.92,4211.28,4194.87,4262.56,4577.44,4349.23,0
4531,4263.08,3985.64,4249.74,4109.23,4328.72,4600.51,4049.74,4607.18,4193.33,4207.69,4170.77,4258.97,4569.74,4317.44,0
7870,4337.44,3999.49,4273.33,4122.56,4321.03,4605.13,4060.0,4611.28,4187.69,4232.82,4216.41,4295.38,4617.44,4402.05,1
3022,4315.38,3995.38,4281.03,4139.49,4344.62,4624.62,4060.51,4617.95,4203.08,4237.95,4218.46,4295.9,4618.46,4374.87,0
8156,4274.87,3997.95,4258.46,4110.77,4337.44,4620.0,4087.69,4621.03,4210.26,4224.62,4203.59,4278.97,4581.54,4330.26,0
2971,4292.31,4010.77,4274.36,4125.13,4332.82,4634.36,4084.1,4606.67,4187.18,4224.1,4176.92,4288.72,4591.79,4359.49,0
4142,4365.13,3980.51,4290.26,4122.56,4343.08,4624.1,4083.08,4606.15,4205.64,4264.62,4232.82,4306.67,4658.97,4428.21,1
3497,4296.92,4001.54,4263.08,4131.28,4324.62,4602.05,4055.9,4610.77,4191.79,4216.92,4203.08,4270.26,4604.62,4358.46,1
5573,4280.51,3955.9,4246.15,4084.62,4317.44,4600.51,4091.28,4618.97,4206.67,4241.54,4221.54,4287.69,4638.97,4380.51,1
6307,4293.85,4009.23,4265.64,4117.44,4332.31,4631.79,4076.92,4608.72,4195.38,4236.41,4200.51,4279.49,4606.67,4347.69,0
7861,4295.38,3990.26,4247.69,4095.9,4328.21,4614.36,4059.49,4617.44,4204.1,4229.23,4197.44,4265.64,4604.1,4360.0,1
133,4291.28,4024.1,4259.49,4115.9,4349.23,4629.23,4073.85,4612.82,4199.49,4227.69,4193.33,4249.23,4591.28,4358.97,1
7348,4330.26,3990.77,4269.74,4107.18,4344.1,4628.72,4088.72,4616.41,4209.74,4255.38,4220.0,4290.26,4629.74,4391.79,1
7856,4386.67,4054.36,4326.15,4186.15,4398.46,4672.82,4134.36,4670.26,4254.36,4275.9,4213.33,4330.26,4626.15,4412.82,1
308,4290.26,3931.28,4236.92,4074.87,4328.72,4615.38,4095.38,4638.97,4230.26,4247.18,4243.08,4300.0,4665.13,4376.41,1
1317,4269.23,3975.38,4228.72,4091.28,4317.44,4615.38,4058.46,4607.18,4193.33,4229.23,4198.97,4271.79,4597.44,4336.41,0
1573,4287.18,3991.79,4257.95,4109.74,4327.69,4618.97,4062.05,4604.62,4199.49,4238.46,4205.64,4282.05,4622.05,4356.41,0
1784,4328.72,4046.67,4289.74,4139.49,4357.44,4620.0,4070.26,4605.13,4203.08,4235.38,4221.03,4299.49,4638.46,4380.0,1
2811,4361.54,4043.59,4319.49,4176.41,4408.72,4680.0,4144.1,4664.62,4263.08,4288.21,4282.05,4328.72,4673.85,4418.46,1
5225,4306.15,3995.38,4261.54,4125.64,4323.08,4632.31,4072.82,4620.0,4194.36,4229.23,4208.21,4286.67,4618.46,4369.23,0
4830,4287.18,4003.59,4260.51,4124.1,4346.67,4625.13,4063.08,4614.36,4197.44,4228.72,4206.15,4273.33,4607.18,4341.54,0
8171,4291.79,3999.49,4246.67,4117.44,4327.69,4604.62,4070.26,4609.23,4193.85,4207.18,4177.95,4260.0,4574.36,4344.62,1
2638,4308.21,4015.38,4266.67,4123.08,4331.28,4612.82,4067.18,4612.31,4210.26,4244.62,4201.03,4275.38,4613.85,4364.1,1
1849,4241.03,4031.28,4248.21,4137.44,4349.23,4615.38,4060.0,4601.03,4184.1,4187.69,4132.31,4248.72,4485.64,4268.21,0
6989,4300.51,4018.97,4251.79,4122.05,4332.31,4595.38,4086.67,4603.08,4193.33,4224.1,4178.97,4272.82,4597.44,4351.79,0
4789,4281.54,3986.67,4262.56,4105.64,4326.67,4615.9,4064.1,4630.26,4208.72,4232.82,4193.85,4280.51,4593.33,4348.72,0
4621,4291.79,4003.59,4263.59,4125.13,4338.46,4628.21,4057.95,4620.51,4206.67,4227.69,4196.92,4284.1,4611.79,4354.87,0
1737,4356.41,4055.9,4353.85,4157.95,4378.97,4670.77,4111.28,4663.08,4245.13,4275.9,4255.9,4317.44,4654.36,4411.79,0
3259,4291.28,4026.67,4246.15,4108.72,4336.41,4609.23,4060.0,4606.15,4194.36,4224.1,4209.23,4278.46,4613.33,4349.74,0
3934,4281.54,4013.85,4266.67,4126.15,4346.15,4628.72,4062.05,4601.03,4196.41,4234.87,4202.05,4278.97,4605.13,4341.54,0
423,4246.67,3979.49,4245.64,4103.08,4331.28,4615.38,4067.18,4612.82,4195.9,4193.33,4150.77,4257.44,4523.59,4300.51,1
1456,4294.36,3989.23,4267.18,4133.33,4345.64,4629.74,4065.13,4635.38,4214.87,4242.56,4209.74,4284.1,4597.95,4348.21,1
8135,4272.82,3978.97,4246.15,4101.54,4328.72,4601.03,4054.87,4624.1,4206.15,4221.03,4207.69,4270.77,4591.28,4346.15,1
94,4309.23,3991.28,4278.46,4129.23,4319.49,4626.67,4065.13,4623.59,4217.95,4248.72,4225.64,4303.08,4631.79,4369.74,0
8493,4303.59,4010.77,4257.44,4124.62,4330.77,4606.15,4069.23,4615.9,4210.26,4228.72,4192.31,4265.64,4589.23,4349.74,1
448,4277.44,4033.85,4253.85,4117.95,4345.13,4621.03,4044.62,4598.97,4190.77,4235.38,4207.18,4265.13,4625.64,4343.59,1
2378,4304.1,4012.82,4284.62,4118.97,4340.0,4622.05,4083.59,4639.49,4214.36,4241.03,4208.72,4301.03,4587.69,4372.31,0
3760,4312.82,4005.64,4275.38,4133.85,4354.87,4631.28,4083.59,4637.44,4198.46,4235.38,4222.05,4291.28,4633.33,4374.87,0
1106,4293.33,4017.44,4264.1,4115.38,4327.18,4629.23,4095.38,4617.44,4200.51,4229.23,4199.49,4278.46,4592.31,4363.59,0
1720,4303.08,4011.79,4269.23,4126.67,4336.92,4622.56,4068.21,4612.31,4211.28,4250.77,4206.15,4294.36,4623.08,4384.1,0
5708,4271.79,3984.1,4248.72,4106.67,4326.15,4613.33,4077.44,4623.08,4201.54,4216.41,4192.31,4272.31,4580.51,4318.46,0
4284,4271.79,4000.51,4256.92,4133.85,4353.33,4629.23,4075.38,4613.85,4197.44,4221.54,4191.28,4264.62,4604.1,4334.87,0
8044,4276.41,4001.03,4257.95,4132.31,4341.03,4614.87,4056.92,4607.69,4195.9,4214.36,4193.33,4262.05,4585.13,4338.46,0
3452,4292.82,4024.62,4263.59,4133.33,4321.54,4585.13,4089.23,4596.41,4182.05,4215.38,4156.41,4279.49,4581.03,4352.82,0
1538,4305.64,3990.77,4264.1,4100.51,4317.44,4600.0,4060.51,4601.03,4192.31,4222.56,4206.67,4271.28,4604.62,4360.51,1
4312,4284.1,4025.13,4281.03,4136.92,4343.59,4634.36,4099.49,4618.97,4201.03,4200.0,4175.9,4279.49,4548.72,4344.62,1
6561,4287.18,3996.41,4261.03,4126.67,4330.26,4611.28,4053.85,4612.31,4205.64,4218.46,4205.64,4270.26,4604.1,4353.85,1
116,4295.38,4027.69,4260.51,4118.97,4340.51,4622.05,4053.33,4618.97,4205.13,4244.1,4193.33,4268.21,4582.56,4352.31,1
56,4239.49,3965.64,4234.87,4098.46,4332.82,4629.74,4097.95,4617.95,4202.56,4215.9,4190.77,4259.49,4576.41,4325.64,0
3132,4296.41,4059.49,4266.15,4136.41,4346.67,4630.77,4068.72,4600.0,4204.62,4219.49,4190.26,4266.67,4598.97,4349.23,0
73,4383.08,4057.95,4354.87,4204.1,4418.46,4698.46,4148.21,4679.49,4259.49,4291.79,4284.1,4347.69,4684.62,4439.49,1
7620,4288.72,3957.95,4278.46,4125.64,4338.46,4635.38,4081.03,4623.08,4198.97,4226.67,4206.15,4294.87,4615.38,4345.64,0
1286,4306.15,4020.0,4284.62,4126.15,4335.9,4617.95,4056.41,4617.95,4203.08,4239.49,4162.05,4274.87,4605.64,4368.21,0
293,4288.72,3996.92,4263.08,4123.59,4337.44,4613.85,4043.59,4598.97,4167.69,4220.0,4201.03,4276.41,4586.67,4345.13,1
6435,4287.69,3977.44,4269.23,4124.1,4339.49,4623.59,4069.23,4631.28,4221.03,4241.03,4197.95,4285.13,4587.69,4347.69,1
221,4295.9,4022.05,4250.26,4106.67,4333.85,4614.87,4073.33,4597.44,4190.77,4219.49,4202.56,4265.64,4611.79,4343.59,0
7281,4329.74,4020.0,4288.21,4126.15,4342.56,4621.03,4084.1,4627.69,4216.41,4258.46,4225.64,4298.97,4631.79,4391.79,1
8357,4265.13,3985.13,4236.41,4118.97,4320.51,4615.9,4040.0,4597.95,4195.9,4213.33,4186.15,4262.05,4607.69,4326.15,1
5086,4305.64,4052.31,4258.46,4120.51,4353.85,4628.72,4070.77,4603.59,4198.97,4229.74,4200.0,4273.85,4615.38,4357.95,0
717,4292.82,3998.97,4263.08,4115.38,4335.9,4610.26,4041.54,4608.72,4193.85,4216.41,4183.59,4261.03,4592.31,4327.69,1
5287,4301.03,4047.69,4260.51,4113.85,4344.62,4628.21,4074.36,4612.31,4204.1,4224.1,4206.15,4271.28,4611.79,4355.9,0
2102,4308.21,4010.77,4243.59,4120.51,4342.05,4631.28,4089.74,4607.69,4201.03,4248.21,4200.51,4283.08,4603.59,4378.97,0
2329,4320.0,4021.03,4291.28,4124.62,4357.44,4641.03,4086.67,4629.74,4206.67,4245.64,4225.13,4294.36,4615.9,4379.49,0
5703,4313.85,4015.38,4249.23,4124.1,4345.13,4626.67,4078.46,4603.08,4203.59,4245.64,4209.23,4287.69,4613.33,4387.18,0
2193,4289.74,4003.59,4278.97,4123.59,4329.23,4600.0,4037.95,4601.03,4194.36,4225.13,4205.64,4280.0,4602.56,4355.9,1
7638,4317.44,4011.79,4277.44,4135.38,4351.28,4635.9,4070.26,4632.31,4225.13,4261.03,4228.21,4289.74,4625.13,4380.51,0
5587,4331.28,4030.26,4295.9,4155.38,4387.69,4663.08,4116.41,4660.0,4244.62,4264.1,4212.82,4308.21,4634.87,4385.64,1
7051,4273.85,4012.31,4231.28,4109.23,4334.36,4602.05,4050.26,4610.77,4182.05,4218.97,4181.03,4257.95,4563.59,4332.31,0
5188,4265.64,4027.69,4266.67,4137.44,4377.44,4648.72,4091.79,4627.69,4209.23,4236.92,4208.21,4274.87,4610.77,4329.74,0
6887,4280.0,3975.38,4257.95,4109.74,4332.31,4603.08,4053.85,4611.79,4194.87,4223.08,4186.15,4260.0,4583.59,4341.54,0
3114,4295.9,4002.05,4263.08,4125.64,4343.08,4616.92,4058.97,4621.03,4211.28,4237.95,4175.38,4274.87,4607.18,4358.46,1
5910,4284.62,4008.21,4274.87,4119.49,4337.95,4613.33,4076.41,4623.08,4200.0,4219.49,4198.97,4282.05,4589.74,4350.26,0
5263,4303.59,3981.03,4246.67,4090.26,4333.85,4612.82,4099.49,4627.18,4208.21,4213.85,4161.54,4289.23,4604.62,4364.62,1
1883,4288.72,4038.46,4262.56,4120.0,4347.69,4633.85,4062.05,4608.21,4198.46,4231.79,4195.9,4264.62,4595.38,4339.49,0
5916,4307.18,4015.9,4287.69,4121.03,4336.92,4614.87,4047.69,4617.44,4204.62,4233.33,4162.56,4277.95,4595.9,4369.23,0
4988,4265.64,4018.46,4231.79,4106.67,4347.69,4614.36,4070.26,4617.95,4181.54,4220.51,4186.15,4264.1,4561.03,4334.87,0
1323,4282.56,3976.92,4263.08,4108.72,4334.36,4625.64,4076.41,4626.67,4209.74,4231.28,4210.26,4286.15,4609.74,4356.92,0
434,4244.1,3994.87,4239.49,4111.79,4347.18,4617.44,4081.54,4621.54,4215.38,4227.69,4195.38,4262.56,4576.41,4307.18,0
2792,4304.1,4005.13,4263.59,4123.08,4343.59,4630.77,4063.59,4621.03,4212.82,4235.9,4206.15,4272.82,4591.28,4356.41,0
4497,4297.44,4032.82,4261.03,4136.92,4324.62,4582.05,4070.26,4590.77,4177.44,4222.05,4175.38,4281.54,4601.03,4356.41,0
8056,4296.92,4015.38,4252.82,4122.05,4328.72,4574.87,4082.05,4602.56,4173.85,4207.18,4191.79,4281.54,4589.74,4355.38,0
1356,4304.62,4026.67,4262.56,4108.21,4345.64,4629.74,4118.97,4625.13,4234.36,4247.18,4219.49,4286.15,4616.92,4364.62,1
2648,4296.92,4006.15,4264.1,4134.87,4339.49,4619.49,4090.26,4633.33,4206.15,4229.23,4180.51,4278.97,4606.67,4351.28,1
2907,4335.9,4053.85,4273.33,4136.41,4354.87,4629.74,4103.59,4623.59,4214.87,4241.54,4227.69,4295.38,4633.85,4378.46,1
1207,4294.87,4002.56,4263.59,4121.03,4330.77,4601.03,4048.21,4612.31,4196.92,4221.54,4197.44,4273.85,4591.28,4355.38,1
1135,4400.0,4018.97,4287.18,4132.82,4348.72,4634.36,4089.23,4614.36,4200.0,4262.56,4229.23,4306.67,4663.08,4448.21,1
6235,4289.23,3986.67,4250.77,4110.77,4345.13,4621.54,4053.85,4590.26,4187.18,4226.67,4204.1,4264.1,4604.62,4355.9,0
8454,4323.59,4068.72,4287.18,4153.85,4347.69,4625.64,4087.18,4602.56,4193.33,4226.67,4195.9,4284.1,4577.95,4351.28,1
5615,4300.0,4000.0,4275.9,4138.46,4344.62,4631.28,4067.18,4645.13,4209.23,4245.13,4216.92,4294.87,4603.08,4362.05,1
6981,4264.1,3976.41,4244.1,4109.74,4330.77,4614.87,4077.95,4609.74,4193.33,4225.13,4178.97,4262.56,4566.15,4311.79,0
8559,4297.95,3994.36,4248.72,4101.03,4329.74,4602.56,4086.15,4605.13,4192.31,4220.51,4204.62,4274.36,4596.41,4363.08,1
8237,4291.79,4057.44,4264.62,4136.92,4345.64,4631.28,4071.28,4602.05,4202.05,4215.9,4195.38,4272.31,4594.87,4352.82,0
1418,4279.49,4009.23,4256.92,4108.21,4333.33,4607.69,4037.44,4597.95,4181.54,4221.54,4194.87,4263.59,4617.44,4340.0,1
5632,4300.0,3996.41,4262.05,4105.13,4334.36,4604.62,4065.64,4627.18,4207.69,4240.51,4195.38,4276.41,4603.08,4367.18,1
1991,4281.03,3974.87,4265.13,4122.56,4332.31,4615.38,4055.9,4631.28,4222.05,4242.05,4197.95,4271.28,4591.79,4338.97,1
5382,4309.74,4005.13,4263.59,4127.69,4348.21,4621.54,4077.95,4610.26,4215.9,4242.56,4215.38,4292.82,4620.51,4367.69,0
200,4284.62,4015.9,4247.69,4114.36,4335.38,4612.31,4066.15,4596.41,4183.08,4200.0,4183.59,4262.56,4592.31,4335.38,0
7482,4282.56,4011.28,4263.08,4113.85,4343.59,4617.44,4053.85,4605.13,4193.85,4224.1,4198.46,4274.87,4620.0,4338.46,1
4350,4284.1,3992.82,4262.56,4098.46,4332.31,4620.0,4055.38,4620.0,4200.51,4239.49,4156.92,4253.85,4589.23,4337.44,0
7486,4282.05,4008.21,4261.54,4124.62,4335.38,4621.54,4073.33,4588.21,4175.9,4219.49,4161.54,4269.74,4580.51,4355.9,0
197,4291.79,4005.13,4247.69,4117.44,4317.44,4568.72,4082.56,4612.82,4179.49,4205.64,4191.79,4281.54,4589.23,4352.82,0
8225,4278.46,3976.92,4248.72,4097.44,4332.82,4601.54,4046.67,4604.1,4185.13,4229.74,4191.28,4257.44,4588.21,4348.21,0
6917,4282.05,4010.26,4252.82,4094.36,4343.59,4628.21,4113.33,4631.28,4213.33,4231.79,4204.62,4289.74,4625.13,4348.72,1
6049,4294.36,4002.05,4247.18,4120.51,4348.72,4613.85,4060.0,4615.38,4204.62,4238.46,4210.77,4280.51,4608.72,4352.82,0
1570,4275.9,3994.87,4244.62,4100.0,4349.23,4626.15,4061.54,4618.97,4217.44,4233.85,4202.56,4264.1,4608.72,4350.77,0
6391,4286.15,4005.13,4248.72,4125.13,4331.28,4604.1,4062.56,4595.38,4187.69,4210.77,4180.51,4256.41,4580.0,4338.46,1
5027,4378.97,3990.77,4271.79,4105.13,4323.08,4594.36,4082.56,4627.18,4222.56,4254.87,4270.77,4314.87,4734.36,4485.13,0
5202,4280.51,3990.77,4262.05,4103.59,4330.26,4600.51,4041.03,4607.69,4192.82,4222.56,4207.69,4281.03,4601.54,4355.9,1
1068,4360.0,4001.54,4278.97,4111.28,4339.49,4622.56,4105.13,4627.18,4214.87,4234.36,4238.46,4316.41,4645.13,4416.41,1
963,4299.49,4019.49,4265.13,4120.51,4340.0,4609.74,4047.69,4597.95,4182.05,4229.23,4207.18,4275.9,4599.49,4369.23,1
8598,4290.77,4004.62,4245.13,4111.28,4335.9,4608.21,4046.67,4617.44,4193.33,4234.36,4197.95,4270.77,4594.87,4351.28,1
6465,4337.95,4029.23,4296.41,4152.31,4359.49,4631.28,4098.46,4628.72,4208.72,4244.62,4234.36,4302.56,4634.87,4407.18,1
7257,4289.23,4003.08,4271.79,4135.9,4354.36,4622.56,4067.69,4614.87,4195.38,4226.15,4210.26,4278.97,4612.82,4348.72,0
8808,4297.95,3992.82,4266.67,4124.1,4347.18,4634.36,4082.05,4632.82,4201.03,4238.46,4212.82,4280.0,4617.95,4364.62,0
2385,4284.1,3963.59,4232.31,4102.05,4315.9,4593.33,4071.79,4600.0,4186.15,4223.59,4182.05,4272.31,4604.1,4359.49,1
7083,4273.33,3997.95,4244.1,4101.54,4332.82,4621.54,4061.03,4611.28,4189.23,4228.72,4188.72,4260.0,4595.9,4349.74,0
4211,4286.15,3996.41,4251.79,4128.21,4330.26,4614.36,4043.59,4600.0,4185.13,4219.49,4203.59,4277.95,4620.0,4336.92,1
7452,4287.18,3978.46,4237.44,4107.18,4335.38,4612.82,4053.85,4599.49,4191.79,4231.28,4198.46,4260.0,4597.95,4341.54,0
8913,4296.92,4011.28,4265.13,4136.92,4343.59,4622.05,4082.05,4600.0,4196.41,4232.82,4194.36,4275.9,4599.49,4338.97,1
195,4263.08,3957.95,4244.1,4096.92,4322.56,4600.0,4048.21,4613.33,4188.21,4205.64,4183.59,4262.05,4560.51,4322.56,1
3800,4310.77,4023.08,4251.28,4116.41,4334.36,4598.46,4078.97,4618.97,4207.69,4236.41,4200.51,4286.67,4615.9,4369.23,0
3980,4253.85,4033.33,4229.74,4118.46,4345.13,4616.92,4068.21,4612.31,4193.85,4213.33,4184.62,4247.69,4584.1,4312.31,0
8021,4301.03,3997.95,4263.59,4104.62,4335.9,4630.26,4089.74,4620.0,4206.67,4243.08,4210.26,4291.28,4610.26,4372.31,0
6314,4300.0,3971.79,4276.92,4120.0,4355.38,4634.87,4083.59,4644.1,4215.9,4255.9,4226.15,4291.28,4650.77,4392.82,1
332,4287.18,4000.51,4260.0,4106.15,4333.33,4619.49,4065.64,4623.59,4204.1,4233.85,4207.69,4282.56,4620.51,4356.41,0
4158,4334.36,4036.92,4311.79,4171.28,4382.05,4656.41,4100.0,4647.69,4237.95,4254.87,4215.38,4313.85,4644.62,4394.87,1
4461,4296.41,4031.28,4267.18,4137.44,4363.59,4648.72,4099.49,4671.79,4214.36,4232.82,4213.33,4284.1,4606.15,4349.74,0
5503,4333.33,3968.21,4262.05,4089.23,4328.21,4603.08,4091.28,4622.05,4210.77,4244.62,4250.77,4303.59,4692.31,4434.36,1
4793,4271.79,3972.31,4246.15,4104.1,4327.18,4605.64,4079.49,4597.95,4199.49,4218.46,4182.56,4267.18,4584.1,4331.79,0
4706,4301.54,4003.59,4264.1,4107.18,4340.51,4615.9,4095.9,4618.97,4201.54,4220.51,4184.1,4294.36,4625.13,4365.64,1
1768,4312.31,4005.64,4279.49,4140.0,4354.87,4634.36,4080.51,4637.95,4201.54,4247.69,4221.03,4294.87,4631.79,4370.77,0
3546,4210.26,3964.1,4215.9,4095.9,4334.87,4615.9,4076.92,4592.31,4183.59,4206.67,4162.05,4242.56,4544.62,4273.85,0
7703,4345.64,3996.92,4260.51,4123.08,4359.49,4619.49,4080.0,4614.87,4203.59,4245.13,4213.85,4290.26,4610.77,4385.64,1
8862,4310.26,4021.03,4260.0,4128.21,4342.56,4632.82,4083.08,4614.87,4212.82,4251.79,4212.31,4289.74,4612.31,4382.05,0
